# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl4;60;1440226796;eth0;25.35;15.27;202.32;1.52;0.00;0.00;0.00
pgxl4;60;1440226796;lo;9.55;9.55;1.70;1.70;0.00;0.00;0.00
pgxl4;60;1440226856;eth0;135.10;130.63;535.38;543.70;0.00;0.00;0.00
pgxl4;60;1440226856;lo;42.10;42.10;80.84;80.84;0.00;0.00;0.00
pgxl4;60;1440226916;eth0;2164.45;2173.63;2035.71;2062.44;0.00;0.00;0.00
pgxl4;60;1440226916;lo;333.22;333.22;306.12;306.12;0.00;0.00;0.00
pgxl4;60;1440226976;eth0;974.75;1023.88;5652.52;5642.52;0.00;0.00;0.00
pgxl4;60;1440226976;lo;147.73;147.73;821.04;821.04;0.00;0.00;0.00
pgxl4;60;1440227036;eth0;1031.77;1137.80;6138.51;6034.50;0.00;0.00;0.00
pgxl4;60;1440227036;lo;168.37;168.37;902.56;902.56;0.00;0.00;0.00
pgxl4;60;1440227096;eth0;1028.43;1142.37;6153.21;6042.81;0.00;0.00;0.00
pgxl4;60;1440227096;lo;163.62;163.62;895.98;895.98;0.00;0.00;0.00
pgxl4;60;1440227156;eth0;1002.88;1092.00;6066.14;6004.96;0.00;0.00;0.00
pgxl4;60;1440227156;lo;163.55;163.55;880.49;880.49;0.00;0.00;0.00
pgxl4;60;1440227216;eth0;1002.13;1110.85;6107.37;6008.55;0.00;0.00;0.00
pgxl4;60;1440227216;lo;150.92;150.92;862.44;862.44;0.00;0.00;0.00
pgxl4;60;1440227276;eth0;1006.28;1075.35;6117.52;6063.00;0.00;0.00;0.00
pgxl4;60;1440227276;lo;144.98;144.98;868.31;868.31;0.00;0.00;0.00
pgxl4;60;1440227336;eth0;1062.70;1246.35;6463.87;6255.63;0.00;0.00;0.00
pgxl4;60;1440227336;lo;140.73;140.73;881.79;881.79;0.00;0.00;0.00
pgxl4;60;1440227396;eth0;1173.23;1278.50;7132.89;7068.47;0.00;0.00;0.00
pgxl4;60;1440227396;lo;160.43;160.43;1000.05;1000.05;0.00;0.00;0.00
pgxl4;60;1440227456;eth0;1120.55;1258.35;6823.28;6682.88;0.00;0.00;0.00
pgxl4;60;1440227456;lo;150.50;150.50;942.13;942.13;0.00;0.00;0.00
pgxl4;60;1440227516;eth0;1081.93;1199.60;6527.86;6411.07;0.00;0.00;0.00
pgxl4;60;1440227516;lo;149.30;149.30;912.54;912.54;0.00;0.00;0.00
pgxl4;60;1440227576;eth0;1057.22;1150.00;6220.74;6165.28;0.00;0.00;0.00
pgxl4;60;1440227576;lo;143.98;143.98;872.57;872.57;0.00;0.00;0.00
pgxl4;60;1440227636;eth0;261.87;277.93;1517.78;1473.23;0.00;0.00;0.00
pgxl4;60;1440227636;lo;41.33;41.33;208.32;208.32;0.00;0.00;0.00
pgxl4;60;1440227696;eth0;75.68;80.47;203.23;352.42;0.00;0.00;0.00
pgxl4;60;1440227696;lo;17.20;17.20;31.03;31.03;0.00;0.00;0.00
pgxl4;60;1440227756;eth0;667.53;662.23;3265.69;3120.15;0.00;0.00;0.00
pgxl4;60;1440227756;lo;88.88;88.88;462.60;462.60;0.00;0.00;0.00
pgxl4;60;1440227816;eth0;4664.13;4663.45;557.77;622.44;0.00;0.00;0.00
pgxl4;60;1440227816;lo;678.48;678.48;81.82;81.82;0.00;0.00;0.00
pgxl4;60;1440227876;eth0;6672.03;6672.17;788.90;884.05;0.00;0.00;0.00
pgxl4;60;1440227876;lo;970.13;970.13;115.52;115.52;0.00;0.00;0.00
pgxl4;60;1440227936;eth0;6794.93;6795.30;806.03;900.17;0.00;0.00;0.00
pgxl4;60;1440227936;lo;980.63;980.63;116.93;116.93;0.00;0.00;0.00
pgxl4;60;1440227996;eth0;6849.37;6848.83;809.71;908.76;0.00;0.00;0.00
pgxl4;60;1440227996;lo;1000.52;1000.52;119.17;119.17;0.00;0.00;0.00
pgxl4;60;1440228056;eth0;3267.63;3267.73;4140.32;4176.40;0.00;0.00;0.00
pgxl4;60;1440228056;lo;416.12;416.12;590.60;590.60;0.00;0.00;0.00
pgxl4;60;1440228116;eth0;14424.43;14427.47;21276.47;21481.86;0.00;0.00;0.00
pgxl4;60;1440228116;lo;1790.37;1790.37;3030.80;3030.80;0.00;0.00;0.00
pgxl4;60;1440228176;eth0;1.50;1.30;0.13;0.76;0.00;0.00;0.00
pgxl4;60;1440228176;lo;3.72;3.72;0.91;0.91;0.00;0.00;0.00
pgxl4;60;1440228236;eth0;1.68;1.38;0.14;0.76;0.00;0.00;0.00
pgxl4;60;1440228236;lo;3.68;3.68;0.91;0.91;0.00;0.00;0.00
pgxl4;60;1440228296;eth0;1.48;1.27;0.13;0.76;0.00;0.00;0.00
pgxl4;60;1440228296;lo;4.32;4.32;0.96;0.96;0.00;0.00;0.00
pgxl4;60;1440228356;eth0;978.25;975.82;219.39;227.68;0.00;0.00;0.00
pgxl4;60;1440228356;lo;144.57;144.57;32.20;32.20;0.00;0.00;0.00
pgxl4;60;1440228416;eth0;3087.05;3089.02;964.72;1017.60;0.00;0.00;0.00
pgxl4;60;1440228416;lo;454.77;454.77;141.82;141.82;0.00;0.00;0.00
pgxl4;60;1440228476;eth0;1.58;1.32;0.13;0.77;0.00;0.00;0.00
pgxl4;60;1440228476;lo;3.73;3.73;0.91;0.91;0.00;0.00;0.00
pgxl4;60;1440228536;eth0;1.58;1.33;0.14;0.77;0.00;0.00;0.00
pgxl4;60;1440228536;lo;6.08;6.08;1.23;1.23;0.00;0.00;0.00
pgxl4;60;1440228596;eth0;1.63;1.42;0.14;1.43;0.00;0.00;0.00
pgxl4;60;1440228596;lo;9.45;9.45;1.54;1.54;0.00;0.00;0.00
pgxl4;60;1440228656;eth0;189.48;162.25;1026.91;490.67;0.00;0.00;0.00
pgxl4;60;1440228656;lo;17.25;17.25;67.25;67.25;0.00;0.00;0.00
pgxl4;60;1440228716;eth0;1427.28;1456.37;7268.02;7284.32;0.00;0.00;0.00
pgxl4;60;1440228716;lo;210.83;210.83;1039.45;1039.45;0.00;0.00;0.00
pgxl4;60;1440228776;eth0;120.35;121.70;598.27;600.50;0.00;0.00;0.00
pgxl4;60;1440228776;lo;22.15;22.15;86.18;86.18;0.00;0.00;0.00
pgxl4;60;1440228836;eth0;1130.05;1130.70;4074.76;4090.56;0.00;0.00;0.00
pgxl4;60;1440228836;lo;165.07;165.07;583.06;583.06;0.00;0.00;0.00
pgxl4;60;1440228896;eth0;282.37;282.13;1085.39;900.71;0.00;0.00;0.00
pgxl4;60;1440228896;lo;43.38;43.38;129.36;129.36;0.00;0.00;0.00
pgxl4;60;1440228956;eth0;52.43;200.15;3.55;1499.35;0.00;0.00;0.00
pgxl4;60;1440228956;lo;4.85;4.85;1.09;1.09;0.00;0.00;0.00
pgxl4;60;1440229016;eth0;6.45;6.45;5.17;11.76;0.00;0.00;0.00
pgxl4;60;1440229016;lo;8.10;8.10;2.14;2.14;0.00;0.00;0.00
pgxl4;60;1440229076;eth0;65.45;158.62;4.44;1135.32;0.00;0.00;0.00
pgxl4;60;1440229076;lo;4.52;4.52;1.05;1.05;0.00;0.00;0.00
pgxl4;60;1440229136;eth0;2.08;1.83;0.73;0.62;0.00;0.00;0.00
pgxl4;60;1440229136;lo;3.75;3.75;0.93;0.93;0.00;0.00;0.00
pgxl4;60;1440229196;eth0;33.20;155.37;1.91;1460.58;0.00;0.00;0.00
pgxl4;60;1440229196;lo;7.00;7.00;1.33;1.33;0.00;0.00;0.00
pgxl4;60;1440229256;eth0;1427.97;1484.88;170.05;930.04;0.00;0.00;0.00
pgxl4;60;1440229256;lo;207.53;207.53;25.37;25.37;0.00;0.00;0.00
pgxl4;60;1440229316;eth0;2.25;1.88;1.15;0.60;0.00;0.00;0.00
pgxl4;60;1440229316;lo;7.72;7.72;1.41;1.41;0.00;0.00;0.00
